# Human Protein	Motif	Start	End	Bacterial domain	Bacterial protein
Q674R7	DOC_PP2B_LxvP_1	27	31		PF00149	Q8A0Y6
Q674R7	DOC_PP2B_LxvP_1	27	31		PF00149	Q8A1G4
Q674R7	DOC_PP2B_LxvP_1	27	31		PF00149	Q8A3Z4
Q674R7	DOC_PP2B_LxvP_1	27	31		PF00149	Q8AB67
Q674R7	DOC_PP2B_LxvP_1	27	31		PF00149	Q8A8D1
Q674R7	DOC_PP2B_LxvP_1	27	31		PF00149	Q8A507
Q674R7	DOC_PP2B_LxvP_1	27	31		PF00149	Q8A673
Q674R7	DOC_PP2B_LxvP_1	27	31		PF00149	Q8A5V0
Q674R7	DOC_PP2B_LxvP_1	27	31		PF00149	Q8A9X3
Q68DQ2	LIG_BRCT_BRCA1_1	14	19		PF00533	Q8A9C1
Q96DB9	LIG_FHA_1	72	79		PF00498	Q8A9I9
Q9BWH6	CLV_PCSK_PC1ET2_1	74	77		PF00082	Q8A0Y2
Q8IYW5	CLV_PCSK_SKI1_1	226	231		PF00082	Q8A0Y2
Q86TN4	MOD_GlcNHglycan	2	6		PF01048	Q8A6K0
Q86TN4	MOD_GlcNHglycan	2	6		PF01048	Q89Z23
Q86TN4	MOD_GlcNHglycan	2	6		PF01048	Q89ZC6
Q86TN4	MOD_GlcNHglycan	2	6		PF01048	Q8A9C7
Q8NI08	CLV_NRD_NRD_1	8	11		PF00675	Q89ZQ6
Q8NI08	CLV_NRD_NRD_1	8	11		PF00675	Q8A9R9
Q8NI08	CLV_NRD_NRD_1	8	11		PF00675	Q8A164
Q8NI08	CLV_NRD_NRD_1	8	11		PF00675	Q8A1V7
Q14244	MOD_GlcNHglycan	39	43		PF01048	Q8A6K0
Q14244	MOD_GlcNHglycan	39	43		PF01048	Q89Z23
Q14244	MOD_GlcNHglycan	39	43		PF01048	Q89ZC6
Q14244	MOD_GlcNHglycan	39	43		PF01048	Q8A9C7
Q9NYZ3	LIG_FHA_2	601	608		PF00498	Q8A9I9
Q96MN9	DOC_PP2B_LxvP_1	76	80		PF00149	Q8A3C4
Q96MN9	DOC_PP2B_LxvP_1	76	80		PF00149	Q8A0Y6
Q96MN9	DOC_PP2B_LxvP_1	76	80		PF00149	Q8A1G4
Q96MN9	DOC_PP2B_LxvP_1	76	80		PF00149	Q8A3Z4
Q96MN9	DOC_PP2B_LxvP_1	76	80		PF00149	Q8AB67
Q96MN9	DOC_PP2B_LxvP_1	76	80		PF00149	Q8A8D1
Q96MN9	DOC_PP2B_LxvP_1	76	80		PF00149	Q8A507
Q96MN9	DOC_PP2B_LxvP_1	76	80		PF00149	Q8A673
Q96MN9	DOC_PP2B_LxvP_1	76	80		PF00149	Q8A5V0
Q96MN9	DOC_PP2B_LxvP_1	76	80		PF00149	Q8A9X3
Q96PV6	DOC_PP2B_LxvP_1	362	366		PF00149	Q8A3C4
Q96PV6	DOC_PP2B_LxvP_1	362	366		PF00149	Q8A0Y6
Q96PV6	DOC_PP2B_LxvP_1	362	366		PF00149	Q8A1G4
Q96PV6	DOC_PP2B_LxvP_1	362	366		PF00149	Q8A3Z4
Q96PV6	DOC_PP2B_LxvP_1	362	366		PF00149	Q8AB67
Q96PV6	DOC_PP2B_LxvP_1	362	366		PF00149	Q8A8D1
Q96PV6	DOC_PP2B_LxvP_1	362	366		PF00149	Q8A507
Q96PV6	DOC_PP2B_LxvP_1	362	366		PF00149	Q8A673
Q96PV6	DOC_PP2B_LxvP_1	362	366		PF00149	Q8A5V0
Q96PV6	DOC_PP2B_LxvP_1	362	366		PF00149	Q8A9X3
Q460N5	CLV_PCSK_KEX2_1	34	37		PF00082	Q8A0Y2
Q6IQ22	CLV_PCSK_KEX2_1	8	11		PF00082	Q8A0Y2
O00142	CLV_PCSK_KEX2_1	31	34		PF00082	Q8A0Y2
P43250	TRG_PTS1	572	576		PF00515	Q8A9B2
P43250	TRG_PTS1	572	576		PF00515	Q8AAP3
P43250	TRG_PTS1	572	576		PF00515	Q8AAX8
P43250	TRG_PTS1	572	576		PF00515	Q8A0T4
O00305	LIG_BRCT_BRCA1_1	40	45		PF00533	Q8A9C1
P0CJ78	LIG_FHA_1	171	178		PF00498	Q8A9I9
P49593	MOD_GlcNHglycan	1	5		PF01048	Q8A6K0
P49593	MOD_GlcNHglycan	1	5		PF01048	Q89Z23
P49593	MOD_GlcNHglycan	1	5		PF01048	Q89ZC6
P49593	MOD_GlcNHglycan	1	5		PF01048	Q8A9C7
Q6P996	CLV_NRD_NRD_1	31	34		PF00675	Q89ZQ6
Q6P996	CLV_NRD_NRD_1	31	34		PF00675	Q8A9R9
Q6P996	CLV_NRD_NRD_1	31	34		PF00675	Q8A164
Q6P996	CLV_NRD_NRD_1	31	34		PF00675	Q8A1V7
Q01780	MOD_GlcNHglycan	11	15		PF01048	Q8A6K0
Q01780	MOD_GlcNHglycan	11	15		PF01048	Q89Z23
Q01780	MOD_GlcNHglycan	11	15		PF01048	Q89ZC6
Q01780	MOD_GlcNHglycan	11	15		PF01048	Q8A9C7
Q5HYM0	LIG_FHA_1	1	8		PF00498	Q8A9I9
P41220	LIG_BRCT_BRCA1_1	1	6		PF00533	Q8A9C1
Q8N554	CLV_PCSK_PC1ET2_1	1	4		PF00082	Q8A0Y2
Q9NRG0	CLV_PCSK_PC1ET2_1	110	113		PF00082	Q8A0Y2
Q9BXF6	CLV_PCSK_KEX2_1	302	305		PF00082	Q8A0Y2
Q9H5V9	CLV_PCSK_PC1ET2_1	145	148		PF00082	Q8A0Y2
Q96AG3	MOD_GlcNHglycan	81	85		PF01048	Q8A6K0
Q96AG3	MOD_GlcNHglycan	81	85		PF01048	Q89Z23
Q96AG3	MOD_GlcNHglycan	81	85		PF01048	Q89ZC6
Q96AG3	MOD_GlcNHglycan	81	85		PF01048	Q8A9C7
Q9Y6X8	CLV_PCSK_PC1ET2_1	3	6		PF00082	Q8A0Y2
Q92837	DOC_PP2B_LxvP_1	70	74		PF00149	Q8A3C4
Q92837	DOC_PP2B_LxvP_1	70	74		PF00149	Q8A0Y6
Q92837	DOC_PP2B_LxvP_1	70	74		PF00149	Q8A1G4
Q92837	DOC_PP2B_LxvP_1	70	74		PF00149	Q8A3Z4
Q92837	DOC_PP2B_LxvP_1	70	74		PF00149	Q8AB67
Q92837	DOC_PP2B_LxvP_1	70	74		PF00149	Q8A8D1
Q92837	DOC_PP2B_LxvP_1	70	74		PF00149	Q8A507
Q92837	DOC_PP2B_LxvP_1	70	74		PF00149	Q8A673
Q92837	DOC_PP2B_LxvP_1	70	74		PF00149	Q8A5V0
Q92837	DOC_PP2B_LxvP_1	70	74		PF00149	Q8A9X3
P57082	MOD_GlcNHglycan	22	27		PF01048	Q8A6K0
P57082	MOD_GlcNHglycan	22	27		PF01048	Q89Z23
P57082	MOD_GlcNHglycan	22	27		PF01048	Q89ZC6
P57082	MOD_GlcNHglycan	22	27		PF01048	Q8A9C7
O15527	CLV_PCSK_PC1ET2_1	334	337		PF00082	Q8A0Y2
P55210	MOD_GlcNHglycan	13	18		PF01048	Q8A6K0
P55210	MOD_GlcNHglycan	13	18		PF01048	Q89Z23
P55210	MOD_GlcNHglycan	13	18		PF01048	Q89ZC6
P55210	MOD_GlcNHglycan	13	18		PF01048	Q8A9C7
Q96C00	CLV_NRD_NRD_1	258	261		PF00675	Q89ZQ6
Q96C00	CLV_NRD_NRD_1	258	261		PF00675	Q8A9R9
Q96C00	CLV_NRD_NRD_1	258	261		PF00675	Q8A164
Q96C00	CLV_NRD_NRD_1	258	261		PF00675	Q8A1V7
Q8N573	CLV_PCSK_KEX2_1	63	66		PF00082	Q8A0Y2
Q9BQ67	LIG_FHA_2	21	28		PF00498	Q8A9I9
Q5XKR9	CLV_PCSK_KEX2_1	7	10		PF00082	Q8A0Y2
Q8IZ40	CLV_PCSK_FUR_1	253	258		PF00082	Q8A0Y2
Q9NSY1	MOD_GlcNHglycan	12	16		PF01048	Q8A6K0
Q9NSY1	MOD_GlcNHglycan	12	16		PF01048	Q89Z23
Q9NSY1	MOD_GlcNHglycan	12	16		PF01048	Q89ZC6
Q9NSY1	MOD_GlcNHglycan	12	16		PF01048	Q8A9C7
P51825	LIG_BRCT_BRCA1_1	102	107		PF00533	Q8A9C1
Q96N77	LIG_PDZ_Class_1	432	438		PF00595	Q8A5K0
P27540	CLV_PCSK_PC1ET2_1	41	44		PF00082	Q8A0Y2
O75533	MOD_GlcNHglycan	285	289		PF01048	Q8A6K0
O75533	MOD_GlcNHglycan	285	289		PF01048	Q89Z23
O75533	MOD_GlcNHglycan	285	289		PF01048	Q89ZC6
O75533	MOD_GlcNHglycan	285	289		PF01048	Q8A9C7
Q92979	LIG_BRCT_BRCA1_1	3	8		PF00533	Q8A9C1
Q8IWX8	CLV_PCSK_KEX2_1	626	629		PF00082	Q8A0Y2
Q9H446	MOD_GlcNHglycan	180	184		PF01048	Q8A6K0
Q9H446	MOD_GlcNHglycan	180	184		PF01048	Q89Z23
Q9H446	MOD_GlcNHglycan	180	184		PF01048	Q89ZC6
Q9H446	MOD_GlcNHglycan	180	184		PF01048	Q8A9C7
Q99575	MOD_GlcNHglycan	22	26		PF01048	Q8A6K0
Q99575	MOD_GlcNHglycan	22	26		PF01048	Q89Z23
Q99575	MOD_GlcNHglycan	22	26		PF01048	Q89ZC6
Q99575	MOD_GlcNHglycan	22	26		PF01048	Q8A9C7
Q86WR0	LIG_BRCT_BRCA1_1	202	207		PF00533	Q8A9C1
Q2M243	CLV_PCSK_KEX2_1	14	17		PF00082	Q8A0Y2
Q08499	DOC_PP2B_LxvP_1	25	29		PF00149	Q8A3C4
Q08499	DOC_PP2B_LxvP_1	25	29		PF00149	Q8A0Y6
Q08499	DOC_PP2B_LxvP_1	25	29		PF00149	Q8A1G4
Q08499	DOC_PP2B_LxvP_1	25	29		PF00149	Q8A3Z4
Q08499	DOC_PP2B_LxvP_1	25	29		PF00149	Q8AB67
Q08499	DOC_PP2B_LxvP_1	25	29		PF00149	Q8A8D1
Q08499	DOC_PP2B_LxvP_1	25	29		PF00149	Q8A507
Q08499	DOC_PP2B_LxvP_1	25	29		PF00149	Q8A673
Q08499	DOC_PP2B_LxvP_1	25	29		PF00149	Q8A5V0
Q08499	DOC_PP2B_LxvP_1	25	29		PF00149	Q8A9X3
P51608	CLV_NRD_NRD_1	83	86		PF00675	Q89ZQ6
P51608	CLV_NRD_NRD_1	83	86		PF00675	Q8A9R9
P51608	CLV_NRD_NRD_1	83	86		PF00675	Q8A164
P51608	CLV_NRD_NRD_1	83	86		PF00675	Q8A1V7
Q9NYQ7	CLV_PCSK_PC7_1	226	233		PF00082	Q8A0Y2
Q9HC52	CLV_PCSK_SKI1_1	76	81		PF00082	Q8A0Y2
Q86YD5	DOC_PP2B_LxvP_1	272	276		PF00149	Q8A3C4
Q86YD5	DOC_PP2B_LxvP_1	272	276		PF00149	Q8A0Y6
Q86YD5	DOC_PP2B_LxvP_1	272	276		PF00149	Q8A1G4
Q86YD5	DOC_PP2B_LxvP_1	272	276		PF00149	Q8A3Z4
Q86YD5	DOC_PP2B_LxvP_1	272	276		PF00149	Q8AB67
Q86YD5	DOC_PP2B_LxvP_1	272	276		PF00149	Q8A8D1
Q86YD5	DOC_PP2B_LxvP_1	272	276		PF00149	Q8A507
Q86YD5	DOC_PP2B_LxvP_1	272	276		PF00149	Q8A673
Q86YD5	DOC_PP2B_LxvP_1	272	276		PF00149	Q8A5V0
Q86YD5	DOC_PP2B_LxvP_1	272	276		PF00149	Q8A9X3
Q02086	LIG_FHA_2	23	30		PF00498	Q8A9I9
Q32P44	LIG_FHA_1	74	81		PF00498	Q8A9I9
Q96HP0	CLV_PCSK_KEX2_1	5	8		PF00082	Q8A0Y2
Q9Y2E8	LIG_PDZ_Class_3	575	581		PF00595	Q8A5K0
Q5W0Q7	CLV_NRD_NRD_1	104	107		PF00675	Q89ZQ6
Q5W0Q7	CLV_NRD_NRD_1	104	107		PF00675	Q8A9R9
Q5W0Q7	CLV_NRD_NRD_1	104	107		PF00675	Q8A164
Q5W0Q7	CLV_NRD_NRD_1	104	107		PF00675	Q8A1V7
Q9ULU4	CLV_NRD_NRD_1	18	21		PF00675	Q89ZQ6
Q9ULU4	CLV_NRD_NRD_1	18	21		PF00675	Q8A9R9
Q9ULU4	CLV_NRD_NRD_1	18	21		PF00675	Q8A164
Q9ULU4	CLV_NRD_NRD_1	18	21		PF00675	Q8A1V7
O96017	MOD_GlcNHglycan	14	18		PF01048	Q8A6K0
O96017	MOD_GlcNHglycan	14	18		PF01048	Q89Z23
O96017	MOD_GlcNHglycan	14	18		PF01048	Q89ZC6
O96017	MOD_GlcNHglycan	14	18		PF01048	Q8A9C7
P39687	CLV_PCSK_KEX2_1	4	7		PF00082	Q8A0Y2
O60304	CLV_PCSK_KEX2_1	314	317		PF00082	Q8A0Y2
O94913	LIG_PDZ_Class_3	1549	1555		PF00595	Q8A5K0
Q07820	CLV_NRD_NRD_1	44	47		PF00675	Q89ZQ6
Q07820	CLV_NRD_NRD_1	44	47		PF00675	Q8A9R9
Q07820	CLV_NRD_NRD_1	44	47		PF00675	Q8A164
Q07820	CLV_NRD_NRD_1	44	47		PF00675	Q8A1V7
Q96EV2	MOD_GlcNHglycan	6	10		PF01048	Q8A6K0
Q96EV2	MOD_GlcNHglycan	6	10		PF01048	Q89Z23
Q96EV2	MOD_GlcNHglycan	6	10		PF01048	Q89ZC6
Q96EV2	MOD_GlcNHglycan	6	10		PF01048	Q8A9C7
Q9Y2L9	LIG_FHA_1	341	348		PF00498	Q8A9I9
O95785	CLV_PCSK_PC7_1	1084	1091		PF00082	Q8A0Y2
Q2TBE0	MOD_GlcNHglycan	7	11		PF01048	Q8A6K0
Q2TBE0	MOD_GlcNHglycan	7	11		PF01048	Q89Z23
Q2TBE0	MOD_GlcNHglycan	7	11		PF01048	Q89ZC6
Q2TBE0	MOD_GlcNHglycan	7	11		PF01048	Q8A9C7
Q9NX14	CLV_PCSK_PC1ET2_1	45	48		PF00082	Q8A0Y2
P0CG39	LIG_BRCT_BRCA1_1	348	353		PF00533	Q8A9C1
Q9NR55	CLV_PCSK_KEX2_1	39	42		PF00082	Q8A0Y2
Q14166	CLV_PCSK_PC7_1	4	11		PF00082	Q8A0Y2
O60927	CLV_PCSK_SKI1_1	25	30		PF00082	Q8A0Y2
Q9H582	CLV_PCSK_KEX2_1	289	292		PF00082	Q8A0Y2
Q9Y2W2	CLV_NRD_NRD_1	2	5		PF00675	Q89ZQ6
Q9Y2W2	CLV_NRD_NRD_1	2	5		PF00675	Q8A9R9
Q9Y2W2	CLV_NRD_NRD_1	2	5		PF00675	Q8A164
Q9Y2W2	CLV_NRD_NRD_1	2	5		PF00675	Q8A1V7
O95251	LIG_FHA_2	19	26		PF00498	Q8A9I9
P47972	MOD_GlcNHglycan	189	194		PF01048	Q8A6K0
P47972	MOD_GlcNHglycan	189	194		PF01048	Q89Z23
P47972	MOD_GlcNHglycan	189	194		PF01048	Q89ZC6
P47972	MOD_GlcNHglycan	189	194		PF01048	Q8A9C7
Q96PD2	DOC_PP2B_LxvP_1	741	745		PF00149	Q8A3C4
Q96PD2	DOC_PP2B_LxvP_1	741	745		PF00149	Q8A0Y6
Q96PD2	DOC_PP2B_LxvP_1	741	745		PF00149	Q8A1G4
Q96PD2	DOC_PP2B_LxvP_1	741	745		PF00149	Q8A3Z4
Q96PD2	DOC_PP2B_LxvP_1	741	745		PF00149	Q8AB67
Q96PD2	DOC_PP2B_LxvP_1	741	745		PF00149	Q8A8D1
Q96PD2	DOC_PP2B_LxvP_1	741	745		PF00149	Q8A507
Q96PD2	DOC_PP2B_LxvP_1	741	745		PF00149	Q8A673
Q96PD2	DOC_PP2B_LxvP_1	741	745		PF00149	Q8A5V0
Q96PD2	DOC_PP2B_LxvP_1	741	745		PF00149	Q8A9X3
Q8NBP5	MOD_GlcNHglycan	9	13		PF01048	Q8A6K0
Q8NBP5	MOD_GlcNHglycan	9	13		PF01048	Q89Z23
Q8NBP5	MOD_GlcNHglycan	9	13		PF01048	Q89ZC6
Q8NBP5	MOD_GlcNHglycan	9	13		PF01048	Q8A9C7
Q9H477	MOD_GlcNHglycan	2	6		PF01048	Q8A6K0
Q9H477	MOD_GlcNHglycan	2	6		PF01048	Q89Z23
Q9H477	MOD_GlcNHglycan	2	6		PF01048	Q89ZC6
Q9H477	MOD_GlcNHglycan	2	6		PF01048	Q8A9C7
Q96BX8	CLV_PCSK_FUR_1	16	21		PF00082	Q8A0Y2
Q99550	CLV_PCSK_SKI1_1	426	431		PF00082	Q8A0Y2
Q01851	LIG_FHA_2	13	20		PF00498	Q8A9I9
Q9Y572	CLV_PCSK_PC1ET2_1	369	372		PF00082	Q8A0Y2
Q8NAP3	MOD_GlcNHglycan	275	279		PF01048	Q8A6K0
Q8NAP3	MOD_GlcNHglycan	275	279		PF01048	Q89Z23
Q8NAP3	MOD_GlcNHglycan	275	279		PF01048	Q89ZC6
Q8NAP3	MOD_GlcNHglycan	275	279		PF01048	Q8A9C7
P31271	LIG_FHA_2	302	309		PF00498	Q8A9I9
Q9Y305	CLV_PCSK_KEX2_1	1	4		PF00082	Q8A0Y2
Q9HB65	LIG_FHA_2	242	249		PF00498	Q8A9I9
Q8NC06	LIG_BRCT_BRCA1_1	175	180		PF00533	Q8A9C1
Q76I76	CLV_PCSK_PC7_1	60	67		PF00082	Q8A0Y2
O14924	CLV_PCSK_KEX2_1	8	11		PF00082	Q8A0Y2
Q86UE4	CLV_PCSK_PC7_1	201	208		PF00082	Q8A0Y2
Q9BRR0	LIG_UBA3_1	21	26		PF00899	Q8A1M2
Q96AE4	DOC_PP2B_LxvP_1	453	457		PF00149	Q8A3C4
Q96AE4	DOC_PP2B_LxvP_1	453	457		PF00149	Q8A0Y6
Q96AE4	DOC_PP2B_LxvP_1	453	457		PF00149	Q8A1G4
Q96AE4	DOC_PP2B_LxvP_1	453	457		PF00149	Q8A3Z4
Q96AE4	DOC_PP2B_LxvP_1	453	457		PF00149	Q8AB67
Q96AE4	DOC_PP2B_LxvP_1	453	457		PF00149	Q8A8D1
Q96AE4	DOC_PP2B_LxvP_1	453	457		PF00149	Q8A507
Q96AE4	DOC_PP2B_LxvP_1	453	457		PF00149	Q8A673
Q96AE4	DOC_PP2B_LxvP_1	453	457		PF00149	Q8A5V0
Q96AE4	DOC_PP2B_LxvP_1	453	457		PF00149	Q8A9X3
Q14527	LIG_UBA3_1	216	226		PF00899	Q8A1M2
Q9UJF2	MOD_GlcNHglycan	16	20		PF01048	Q8A6K0
Q9UJF2	MOD_GlcNHglycan	16	20		PF01048	Q89Z23
Q9UJF2	MOD_GlcNHglycan	16	20		PF01048	Q89ZC6
Q9UJF2	MOD_GlcNHglycan	16	20		PF01048	Q8A9C7
Q96EB6	CLV_PCSK_KEX2_1	34	37		PF00082	Q8A0Y2
Q8TAQ2	MOD_GlcNHglycan	271	275		PF01048	Q8A6K0
Q8TAQ2	MOD_GlcNHglycan	271	275		PF01048	Q89Z23
Q8TAQ2	MOD_GlcNHglycan	271	275		PF01048	Q89ZC6
Q8TAQ2	MOD_GlcNHglycan	271	275		PF01048	Q8A9C7
P41223	CLV_PCSK_KEX2_1	4	7		PF00082	Q8A0Y2
O15037	CLV_PCSK_PC1ET2_1	400	403		PF00082	Q8A0Y2
Q9UKM7	LIG_FHA_2	141	148		PF00498	Q8A9I9
P05423	CLV_NRD_NRD_1	28	31		PF00675	Q89ZQ6
P05423	CLV_NRD_NRD_1	28	31		PF00675	Q8A9R9
P05423	CLV_NRD_NRD_1	28	31		PF00675	Q8A164
P05423	CLV_NRD_NRD_1	28	31		PF00675	Q8A1V7
Q9BZF9	MOD_GlcNHglycan	17	21		PF01048	Q8A6K0
Q9BZF9	MOD_GlcNHglycan	17	21		PF01048	Q89Z23
Q9BZF9	MOD_GlcNHglycan	17	21		PF01048	Q89ZC6
Q9BZF9	MOD_GlcNHglycan	17	21		PF01048	Q8A9C7
P17544	CLV_PCSK_FUR_1	332	337		PF00082	Q8A0Y2
O43524	CLV_NRD_NRD_1	146	149		PF00675	Q89ZQ6
O43524	CLV_NRD_NRD_1	146	149		PF00675	Q8A9R9
O43524	CLV_NRD_NRD_1	146	149		PF00675	Q8A164
O43524	CLV_NRD_NRD_1	146	149		PF00675	Q8A1V7
Q96PU5	DOC_PP2B_LxvP_1	189	193		PF00149	Q8A3C4
Q96PU5	DOC_PP2B_LxvP_1	189	193		PF00149	Q8A0Y6
Q96PU5	DOC_PP2B_LxvP_1	189	193		PF00149	Q8A1G4
Q96PU5	DOC_PP2B_LxvP_1	189	193		PF00149	Q8A3Z4
Q96PU5	DOC_PP2B_LxvP_1	189	193		PF00149	Q8AB67
Q96PU5	DOC_PP2B_LxvP_1	189	193		PF00149	Q8A8D1
Q96PU5	DOC_PP2B_LxvP_1	189	193		PF00149	Q8A507
Q96PU5	DOC_PP2B_LxvP_1	189	193		PF00149	Q8A673
Q96PU5	DOC_PP2B_LxvP_1	189	193		PF00149	Q8A5V0
Q96PU5	DOC_PP2B_LxvP_1	189	193		PF00149	Q8A9X3
Q9UBN7	CLV_PCSK_KEX2_1	13	16		PF00082	Q8A0Y2
Q8N108	MOD_GlcNHglycan	12	16		PF01048	Q8A6K0
Q8N108	MOD_GlcNHglycan	12	16		PF01048	Q89Z23
Q8N108	MOD_GlcNHglycan	12	16		PF01048	Q89ZC6
Q8N108	MOD_GlcNHglycan	12	16		PF01048	Q8A9C7
Q13516	DOC_PP2B_LxvP_1	19	23		PF00149	Q8A3C4
Q13516	DOC_PP2B_LxvP_1	19	23		PF00149	Q8A0Y6
Q13516	DOC_PP2B_LxvP_1	19	23		PF00149	Q8A1G4
Q13516	DOC_PP2B_LxvP_1	19	23		PF00149	Q8A3Z4
Q13516	DOC_PP2B_LxvP_1	19	23		PF00149	Q8AB67
Q13516	DOC_PP2B_LxvP_1	19	23		PF00149	Q8A8D1
Q13516	DOC_PP2B_LxvP_1	19	23		PF00149	Q8A507
Q13516	DOC_PP2B_LxvP_1	19	23		PF00149	Q8A673
Q13516	DOC_PP2B_LxvP_1	19	23		PF00149	Q8A5V0
Q13516	DOC_PP2B_LxvP_1	19	23		PF00149	Q8A9X3
P55822	DOC_PP2B_LxvP_1	159	163		PF00149	Q8A3C4
P55822	DOC_PP2B_LxvP_1	159	163		PF00149	Q8A0Y6
P55822	DOC_PP2B_LxvP_1	159	163		PF00149	Q8A1G4
P55822	DOC_PP2B_LxvP_1	159	163		PF00149	Q8A3Z4
P55822	DOC_PP2B_LxvP_1	159	163		PF00149	Q8AB67
P55822	DOC_PP2B_LxvP_1	159	163		PF00149	Q8A8D1
P55822	DOC_PP2B_LxvP_1	159	163		PF00149	Q8A507
P55822	DOC_PP2B_LxvP_1	159	163		PF00149	Q8A673
P55822	DOC_PP2B_LxvP_1	159	163		PF00149	Q8A5V0
P55822	DOC_PP2B_LxvP_1	159	163		PF00149	Q8A9X3
Q86UU1	CLV_PCSK_FUR_1	490	495		PF00082	Q8A0Y2
Q6P1R4	CLV_PCSK_FUR_1	352	357		PF00082	Q8A0Y2
Q9Y5S1	MOD_GlcNHglycan	32	36		PF01048	Q8A6K0
Q9Y5S1	MOD_GlcNHglycan	32	36		PF01048	Q89Z23
Q9Y5S1	MOD_GlcNHglycan	32	36		PF01048	Q89ZC6
Q9Y5S1	MOD_GlcNHglycan	32	36		PF01048	Q8A9C7
Q01543	CLV_NRD_NRD_1	121	124		PF00675	Q89ZQ6
Q01543	CLV_NRD_NRD_1	121	124		PF00675	Q8A9R9
Q01543	CLV_NRD_NRD_1	121	124		PF00675	Q8A164
Q01543	CLV_NRD_NRD_1	121	124		PF00675	Q8A1V7
Q9UII4	CLV_PCSK_KEX2_1	2	5		PF00082	Q8A0Y2
Q5T7W0	CLV_PCSK_PC1ET2_1	29	32		PF00082	Q8A0Y2
P11142	LIG_TPR	642	646		PF00515	Q8A9B2
P11142	LIG_TPR	642	646		PF00515	Q8AAP3
P11142	LIG_TPR	642	646		PF00515	Q8AAX8
P11142	LIG_TPR	642	646		PF00515	Q8A0T4
Q8WYQ5	LIG_UBA3_1	283	293		PF00899	Q8A1M2
Q8NDC0	LIG_BRCT_BRCA1_1	0	5		PF00533	Q8A9C1
Q9UG63	LIG_FHA_2	48	55		PF00498	Q8A9I9
Q3T8J9	MOD_GlcNHglycan	28	32		PF01048	Q8A6K0
Q3T8J9	MOD_GlcNHglycan	28	32		PF01048	Q89Z23
Q3T8J9	MOD_GlcNHglycan	28	32		PF01048	Q89ZC6
Q3T8J9	MOD_GlcNHglycan	28	32		PF01048	Q8A9C7
A8K0R7	LIG_BRCT_BRCA1_1	625	630		PF00533	Q8A9C1
Q9NPC7	MOD_GlcNHglycan	286	291		PF01048	Q8A6K0
Q9NPC7	MOD_GlcNHglycan	286	291		PF01048	Q89Z23
Q9NPC7	MOD_GlcNHglycan	286	291		PF01048	Q89ZC6
Q9NPC7	MOD_GlcNHglycan	286	291		PF01048	Q8A9C7
Q00587	LIG_PDZ_Class_2	385	391		PF00595	Q8A5K0
P51826	CLV_PCSK_PC1ET2_1	141	144		PF00082	Q8A0Y2
P22415	CLV_NRD_NRD_1	199	202		PF00675	Q89ZQ6
P22415	CLV_NRD_NRD_1	199	202		PF00675	Q8A9R9
P22415	CLV_NRD_NRD_1	199	202		PF00675	Q8A164
P22415	CLV_NRD_NRD_1	199	202		PF00675	Q8A1V7
P41223	CLV_NRD_NRD_1	6	9		PF00675	Q89ZQ6
P41223	CLV_NRD_NRD_1	6	9		PF00675	Q8A9R9
P41223	CLV_NRD_NRD_1	6	9		PF00675	Q8A164
P41223	CLV_NRD_NRD_1	6	9		PF00675	Q8A1V7
